57	200																																																																																																																																																																																																								
Id	Description	9577	9705	4598	9697	5366	5999	9589	7587	4996	8919	6773	7537	8840	1279	2383	6561	1711	1284	5339	1003	2760	3241	8838	8363	7885	1555	8739	4506	8561	6116	6563	2528	7113	8458	1631	3753	8383	9100	3309	6155	4424	3524	9658	5525	7773	1030	8938	8670	8679	5267	8672	3792	9030	9456	7813	3539	2947	5550	4166	3525	7918	2060	5975	9400	7875	2812	5358	8885	8936	7533	4618	5288	7931	318	5224	8462	9514	8196	3534	7920	7009	4735	3972	3654	4472	9047	5875	6486	4576	8199	3973	7334	4399	6720	8362	3395	5560	9178	7928	2436	9593	3487	6562	6818	3482	6067	8212	8489	2543	7226	3416	8889	9520	5391	1533	262	9077	4536	1402	5063	735	8146	5002	1163	757	3907	3336	4235	1667	5874	8074	2142	4133	6624	9451	8573	3486	4701	1069	8953	3546	1677	8575	3199	3452	1577	4086	7306	9613	5537	3537	6667	6289	3310	5751	1760	8364	5575	779	4333	5694	6522	3816	5988	8030	4867	2705	8665	8552	6167	4616	4949	7034	9139	7938	6628	9533	5583	8192	2506	7342	1382	8170	4630	1224	5572	7972	9546	3071	668	9343	417	4541	6292	3882	317	7882	4989	4744	2673
RENAL	R	-1.32151487	-0.010499012	-1.637718595	0.877468708	0.829219347	0.682401928	-1.325547077	-1.657542578	0.457860165	0.551151299	0.315096078	0.712722131	0.845640174	-0.89463358	-1.520154746	0.80182353	1.182107099	0.847515983	0.298894431	-1.122498483	-1.07543366	-0.110459637	0.178061536	-0.750162828	0.588471178	0.705066192	-1.907770291	-2.585936742	-0.385838485	1.339089982	-2.168919539	-0.125850032	-1.360614305	0.49950093	-0.141020746	1.900857184	0.320831141	-1.778092373	-0.237323002	0.542251917	-1.973595646	-0.60806779	0.372714529	-0.558224854	-1.597038472	-1.49527242	1.932364172	-1.645611886	1.106312488	1.056335381	0.771890125	-0.41831358	1.179031348	-1.009981552	0.37353288	0.128596259	1.098681889	0.598019859	1.366302527	-0.903938155	-1.121101943	1.194461372	0.05683229	0.616860695	-1.604193229	-1.04028744	0.239830402	-0.557632454	0.141538697	1.106754981	-0.928585265	0.327201111	-1.216313358	-1.13726046	0.722030622	1.124116732	0.836341554	-0.015499704	-0.799474364	-1.334846476	0.388988472	1.51196789	1.156979656	0.633793761	-0.864298792	-0.878381234	0.68378886	-2.093574306	-1.677277177	-0.654129442	-0.247182917	1.85400293	-0.847432827	-1.504745287	0.738322819	-0.387335821	0.401082978	0.097823635	0.472870404	-0.776922928	-0.292029941	0.415698302	0.850473247	-0.725473647	0.598780874	0.665644299	1.448946234	0.502213732	2.564794876	1.030393978	-1.411488345	-0.409846314	-1.30808028	-0.13084077	0.889459435	0.113728858	-1.589205171	0.260394688	1.893300967	-1.148605743	1.412655985	1.036819983	0.976366495	-0.497695396	-0.829854528	0.472516123	1.000356197	1.673367029	1.202153488	-0.479900032	-0.177810261	0.295128483	1.185878377	1.16662396	-0.386621323	1.035770321	0.397382766	0.881216457	-0.859578986	-0.925880884	1.489102573	0.58544389	0.19749484	0.440524293	-0.258420903	0.547998222	-0.904611409	0.11654953	-1.667526266	-0.949664565	-1.349448391	0.022335323	-0.116415567	-0.558685416	0.913793076	-0.914674488	0.825583418	-1.209620783	0.581741979	0.995501378	-0.660437828	-0.273252552	0.977358665	0.968750421	0.907394751	0.585882533	-0.316227461	1.486133214	0.390851492	0.718065576	-0.174990083	0.61696449	-0.386218547	0.229513336	-1.133749833	-0.756127825	-0.916136686	-0.027605634	-1.131090979	-1.377858957	-0.594144873	-0.778227505	0.571599305	-0.295540409	0.14510402	1.223164431	0.92258036	-1.004786323	-0.550743652	-0.903893771	-0.760087989	1.353333631	0.550672274	-1.608993762	0.171374092	0.903067604	1.058107137	0.42582196	-0.340827714	1.449696935
RENAL	R	-1.944752024	-0.039687019	1.997398917	-2.320799725	0.264805705	-2.178020611	-2.042972063	-1.312111606	0.511807077	0.853266949	0.941149114	0.81563734	0.470893795	-1.068954484	-1.514777112	-1.769413255	-1.137345771	-1.638542889	1.024291763	-0.914745789	1.903848947	-0.214718296	0.512121592	-0.036725779	0.516986181	-2.200595355	-1.792094197	-0.602530327	0.424727701	0.537924287	-1.921590122	0.433539408	-1.102983525	-1.369586183	1.765440924	1.923991777	0.608777887	-1.044041354	-0.327051736	0.309099589	-0.42635525	-0.979946882	-1.030600548	-0.924871169	-1.43457117	0.03058943	1.227804308	-1.596746464	-0.648213008	1.280662611	0.19999489	-0.27886513	1.279070899	-0.888633293	1.142934585	0.539900931	1.749985255	0.846923314	1.233282738	-0.872629519	0.204758606	1.108435486	1.319736458	0.872628942	1.304802781	-1.249633606	-0.538502833	-0.716702771	0.667976653	1.516356591	-0.831015208	0.317349381	-0.897689295	2.145172425	-1.752149817	1.575710257	0.79612131	-0.319585336	0.864483756	-1.189927526	0.380975592	1.46954591	0.692505414	-0.57727773	-0.428082076	-0.9153161	-1.021846705	-1.638842704	0.616209772	-0.62764201	-0.173593225	1.963821112	-0.794874684	1.186168561	0.905907487	-0.99824902	0.764486434	0.077025688	-0.45844748	-0.548792425	0.300574126	0.247065539	-1.648636615	-0.175844754	-0.794923601	1.089149983	1.494230689	0.77461075	0.123856414	-0.289652348	0.165592312	-0.591774193	-1.035161699	-0.93700133	0.216928959	-0.138999002	-1.534966074	-1.052499107	0.375310791	-1.085235922	0.30982283	1.6944277	0.667996479	-0.545719392	-0.787556984	0.085383109	1.263427301	1.108050998	0.506261015	-0.716042393	0.471107298	0.265553239	1.751270657	1.512850454	-0.214159994	0.751548046	0.219418807	0.859310298	0.361620488	0.109980737	0.565405413	0.109317195	-0.190467516	0.007370915	0.482318685	1.036880327	-0.594157844	0.825316866	-1.518326244	-0.706807803	-1.671147687	-1.36359715	1.127909374	-0.588970461	-0.111935046	-0.915995382	1.127321148	-0.743962878	-0.170019418	0.894114482	-0.036117613	0.412886034	-0.17519847	0.32430585	0.362406358	0.432365519	0.38308028	0.96804555	0.209321657	-1.545896981	-0.578123868	0.022097937	0.825650576	0.413387972	-1.06426057	1.235858745	0.426669495	-0.096076507	-0.453199356	-0.378246351	-0.740438268	-0.504021924	1.426406041	0.454595571	0.322286517	1.010929752	0.522346822	-0.753596663	-0.549306824	-0.719445777	-0.671485565	-0.163891047	0.272499907	-0.965499324	0.372439897	1.592931513	1.618545976	0.169072465	-0.644074974	0.639612737
RENAL	R	-0.145780694	-2.265797355	-1.21204481	0.423181848	0.368578497	0.50988019	-0.01656974	-1.478282978	0.147764363	0.501331757	0.935522573	1.630614126	-0.509575054	-2.010045173	0.511895198	0.37507963	1.479950911	0.568704111	-0.967928214	-2.063522758	-0.772840228	-1.949652593	0.134669659	-1.821983962	-1.141709306	0.092674422	-1.736676854	1.30148159	-0.904502107	0.669765062	-0.258413263	-0.863391041	-0.758287931	2.019057756	-1.252397866	1.865229719	0.366377356	-1.730252158	0.538727229	0.335230609	-0.592839804	-1.016706923	0.475649386	-0.045016175	-1.805620207	-0.736417943	1.461259201	-1.681884076	1.37785126	0.163185542	-0.195468122	0.486670378	1.351536061	-1.273459333	0.828059247	0.398411311	0.25261408	0.912713633	1.580142182	-1.440301801	-0.30225558	1.675614607	0.200434276	1.043111756	-0.180928336	-1.104969513	-0.321091547	-0.55072997	0.72248325	1.810446544	-0.61465607	1.099152227	-1.711727319	-0.603410161	0.417744211	1.391908638	0.464156423	0.837639831	-1.21502781	0.624601731	0.374275815	1.372315892	0.676416099	-0.020484612	-1.091174991	0.309672749	0.436117109	-1.95953642	-0.200104784	-0.557469562	-0.356044827	1.9088365	-0.866194875	-0.995710619	-0.041698192	-0.28330447	1.011740528	-1.597745007	-1.474279323	-1.173494043	0.645834292	1.321594872	0.429859037	-1.712976075	-1.102089936	0.374215876	1.651914084	1.118691074	-0.089016085	0.865927363	-0.280125597	-0.513462437	-1.291214415	1.132381273	0.76939507	0.615878569	-0.4132702	0.807172218	0.456946321	-1.452628449	0.298875379	1.500990759	-0.508728618	-0.322302531	-0.941171461	-0.088153885	-0.776145773	1.431576403	0.468860561	-1.207660056	-0.254889594	-0.773427268	-0.525486869	-0.173217152	0.057197578	0.284026655	1.413151618	1.496674696	-0.37987062	0.165876331	1.112576154	-0.041956765	0.105878381	2.9455283	0.077146034	1.480020246	0.610727911	0.063729437	-1.380333221	0.085240175	0.240246144	-1.447335406	0.558428617	-0.675185341	1.423443876	-1.29746586	1.425741485	0.82452824	-0.048640857	1.236924527	-1.001241676	-0.453466373	-0.452217415	0.460790679	0.643377548	-0.85586806	-0.326049228	1.263161043	0.142931146	0.474084964	-1.335631492	0.190672735	-0.216771424	0.220919565	-1.19158603	2.388072203	-0.396111985	-0.031805883	-0.252064795	-0.962687444	-0.50542112	0.784208393	-0.293843246	1.568695059	-0.066473245	0.634532516	0.524310902	-1.079256227	-0.970611615	-1.048533923	-0.361707348	0.477853542	0.213083103	-0.190825758	-0.349703737	-0.998345013	-0.110297191	0.319926823	0.058999869	0.71338447
RENAL	R	-2.524267406	1.312197749	-0.36498907	-0.428004988	-0.750452202	-0.497388442	-2.2385002	0.784588126	1.090902474	0.680241468	1.6889567	1.481028779	-1.21234949	-1.268062379	-1.830247927	-0.300828503	1.022980724	-0.543683182	0.707379609	-1.899615349	0.117966559	-0.686781917	0.867379688	-1.419987029	1.443157654	-0.085804845	-1.6024438	-1.471815442	-0.378020906	-0.189315424	-0.931011544	-0.34883295	-0.478422929	1.437439633	-0.354412022	1.379553669	0.168030144	1.177258699	0.542677526	0.403063385	-0.513599058	-0.608441796	-0.427724789	-0.88157758	-2.305787716	-1.35495186	1.427151602	-2.140040005	1.379905494	0.40326322	0.225943261	-0.56738927	1.014505345	-0.579663911	1.309429311	0.79543677	-0.322078153	1.579446235	0.778337687	-0.651926645	0.584727795	0.941423261	-0.500958528	-0.702696323	-0.561433441	-1.583459046	-2.173109704	-0.02535505	0.577670087	1.194327399	-1.2923684	0.571985082	-1.19051305	-0.063597043	-0.350171076	1.144438171	0.383714303	0.968650928	-0.152651515	-1.235294517	-0.101424449	0.74625436	2.175253449	-0.490456583	-0.860871581	0.843061217	-0.417507971	-2.430992733	0.548623592	-0.763506861	0.090976324	1.692249341	-0.39761193	-0.025968618	-0.134011607	-1.057176413	1.700914069	1.098851086	-0.064290591	-0.659713859	-1.221373625	0.479669027	-0.276837234	-0.69914388	0.967490138	0.992005456	1.105085022	0.54236946	1.819157454	0.745446886	0.995430911	-0.229055837	-1.22928644	-1.044183919	0.062373343	-0.427340409	-1.96866755	0.87469304	1.243831963	-1.607075572	0.825782409	0.210879719	0.678249188	-0.449096197	-1.355681475	0.384055834	-0.59197687	0.912980963	0.248574884	-0.425066614	1.085737756	-0.45408549	-0.073178242	0.774680263	-0.754859732	0.228428148	0.710552278	1.269207288	0.097488766	-0.601921819	1.516433897	0.112105396	0.093846177	1.439832784	0.165416782	0.920724536	1.115821439	0.702622993	-1.779980681	0.027895388	0.78777624	-1.71562919	0.458280073	1.792044367	1.142355816	-1.951766455	1.120847016	-1.432096949	0.612182829	0.937257285	-0.266087011	-0.702601049	0.168490635	0.337300326	-0.310356764	1.286835383	-0.849593162	0.621556033	0.949459023	0.411212105	-0.908288871	-0.261653019	-1.746031013	0.365451054	-1.046049426	1.758734698	-0.365738589	0.038927185	-0.141272453	-0.06429297	-1.004907929	-1.179101135	-0.263171279	1.264613038	0.218803387	0.527788535	0.197178829	-1.251055692	-0.401611322	0.631244146	-0.753656105	0.417032932	1.109460114	0.117213993	-0.73812601	-0.006931845	0.580609981	0.222239941	-0.0320102	0.069293117
RENAL	R	0.023140647	0.383499877	-1.127229892	1.116708448	1.026056653	1.298842948	0.051590304	-1.716746463	-0.928254853	1.013752368	0.935185222	0.299761062	-1.073728254	-0.13727741	-1.914133397	1.490466818	0.906102648	1.459371436	-1.720770825	-0.238704009	-0.321834966	0.033210514	-0.79866705	-1.85904193	-0.059608968	1.162011121	-2.361832462	0.228095858	-0.781151718	0.289873171	-0.75432148	-0.682031688	-1.973032325	0.211895611	-1.125477052	1.466144053	1.176524659	-1.523589069	0.494083684	0.098036782	-0.480538128	-0.586645525	1.028513472	-1.146085496	-1.596228802	0.173274961	1.129190695	-1.972119039	0.96119153	0.97841757	-0.54925783	-0.236324865	0.322363047	-0.858832529	1.155973554	-0.344689397	0.958003718	0.877699125	1.059095886	-0.812826869	-0.918523878	1.223870994	-0.192048401	0.730944139	-0.037924523	-1.529832314	0.677515598	-2.142490646	-0.339261366	0.853163399	-0.110596768	0.681344966	-1.905865357	-0.480139493	1.29892998	0.626897389	0.622973215	0.50893241	-1.034378991	-1.132192091	0.87765421	1.644211376	0.812548989	0.609920808	-1.866421644	-0.23213642	1.22884311	-2.304274452	-0.98505945	-1.055204008	0.009583656	2.059534181	-1.010074894	-0.963070363	0.213376208	-0.144836414	0.878749068	-1.996186045	0.797727953	-1.12254736	0.436494597	0.804644898	1.367815033	-1.401123149	-1.463570878	0.830899672	0.855733817	0.725340198	0.018692026	1.201141239	-0.807398454	-1.795352334	-0.838184051	0.776004451	0.385873615	0.607023147	-0.527006863	0.535717394	0.984766451	-0.85763428	2.146210017	1.354368292	0.140456543	-0.760940752	-0.660271155	0.644254229	-0.894421597	1.32366304	0.968974806	-0.062139964	-0.671763184	1.006451704	0.280203513	-0.812414068	-0.354637833	1.250413483	0.756724291	1.026393899	0.562537204	0.3639261	1.398480937	-0.99502532	0.828724644	0.493629208	-0.573851533	1.083012549	-0.168248391	-0.323328205	-0.48270762	-0.065980238	-2.097227018	-0.182040573	0.902873303	0.874438147	1.09081866	-0.993175034	1.297968748	0.306598111	0.616948772	1.14723664	-1.188299938	-0.662181463	-0.45729887	0.475943804	0.534685084	0.260223905	-0.112833954	0.786488102	0.174580119	0.526915882	-1.117364369	1.173309113	-1.030545904	-0.639205568	-1.024555379	-0.853492171	-1.240683695	-1.294652167	0.171029152	-0.90437229	0.182405525	0.017067439	0.061793025	0.80886354	-0.130332588	0.903894316	1.267837843	-0.848542859	-0.599019872	-0.332646424	-0.348731313	0.39957963	0.577345185	-1.716060708	-0.341943781	0.878799402	0.046014301	1.986921993	-0.419130927	1.440434071
RENAL	R	-2.098920006	-0.398113398	-1.704366466	0.623826445	-0.671799224	0.721412211	-1.74876068	0.387667972	-0.018858754	0.532099712	0.906226232	0.93674958	-0.019855582	0.958850188	-1.782509208	0.666416479	1.417420519	0.753234583	-1.520720065	0.995759515	-0.993620038	0.252709655	-0.142553295	-0.443672462	1.284506146	0.859582111	-0.946893846	-0.624734033	0.202802328	1.530678307	0.288221299	0.295731306	-1.571141188	0.039808487	2.2544394	1.427050416	0.131225366	-1.766684766	0.121212081	0.165433296	-0.773971126	-0.677583217	0.945697643	-1.403091967	-2.565964842	-1.09333449	1.325869545	-1.860429769	1.319204712	1.313912789	-0.720757679	0.378594486	0.894235592	-1.604001864	0.584319385	0.390401802	0.162021436	1.014873438	0.781924737	-0.899200698	-0.908224928	1.421652857	0.498984052	0.596017012	0.816028652	0.356527576	0.514254481	-1.575889304	0.343577588	0.430519708	-1.575448482	-0.477835483	-1.815146258	-0.830022295	0.793755734	1.705962252	0.299197842	0.253358266	0.360671402	-1.356639244	0.026948255	2.079855098	0.365572255	0.804593457	-1.009373926	-0.514086715	0.604167818	-2.324611053	-1.750608359	-0.482364393	-0.204269058	1.738198145	-0.761904054	1.061234376	-0.086672527	-0.310043016	0.876228398	-0.356177325	-0.33664195	-0.80556105	-1.49354422	-0.1063362	0.623604736	-0.365508499	0.048777407	0.815416297	1.033913252	0.597992773	2.870470211	0.579127867	0.486021582	-1.280235466	-1.916017374	0.4250341	-0.098413101	0.321553689	-1.046766027	0.194200921	0.509758453	-0.229989869	0.616723609	0.924051852	1.114708191	-0.622913331	-1.90725337	1.043764871	-0.548366896	1.438647418	0.54993533	-0.745946349	-0.270206733	-0.378209709	1.724946372	0.74944495	-1.860508144	0.964765576	0.008092307	0.035693683	-2.57027587	-1.494389822	0.335807451	-0.714866994	0.556761932	0.161930753	0.713971829	0.433751118	-0.804002783	0.301948226	-1.356639244	-0.610306521	0.289250438	-1.949353953	0.432457121	-0.877826557	0.479214218	-0.247872844	0.718530074	1.021310484	0.428412189	0.356533359	-0.880871065	-0.013794791	-0.623608001	0.291161782	0.176546463	1.106321192	-1.045916438	-0.087472607	0.358525664	-0.132505109	0.051758768	0.676665004	-0.73817411	-0.671165739	-0.659211683	-0.577949267	1.147950335	0.287628468	-0.490259949	-1.107960131	-1.158897476	-0.497855517	1.098231955	0.30424417	0.020177418	0.981941609	0.97801794	-1.609455594	-0.471679397	0.066718892	-0.707013176	0.534674288	0.579343602	-0.206388708	0.061936875	1.396870561	0.347498164	2.05877588	0.517237616	0.948811006
RENAL	R	-0.575734072	0.819833904	-2.016570846	-0.379784171	0.614884224	-0.340068632	-0.457197336	-1.771485857	0.627403879	0.521593028	1.008280452	1.252349056	-1.677593981	-1.693208786	-2.517386764	-0.304058813	1.620559127	-0.439682258	-0.877673468	-1.673211659	-1.380213698	-0.278790786	-0.804381227	0.891613213	-0.694991393	-0.205200728	-0.047656385	-0.15935843	0.35972668	0.070932547	-0.682774252	0.41527186	-2.132180858	1.881070281	-2.011151366	0.902069582	0.06888998	-0.587457977	-0.041961454	-0.001083041	-0.348630248	-0.344254584	0.016763881	0.286990908	-2.452962986	-0.763408382	1.296651222	-2.447190005	1.635133879	0.78206306	0.839791647	0.653978809	0.640935568	-1.190931516	0.511911971	0.359269593	0.02135606	1.139161235	0.835903318	-1.377789716	-1.202323931	1.642248307	0.407913447	0.345939836	0.58524115	-2.114977912	-0.64015712	-0.29919462	0.293586098	0.830398595	-1.081783476	0.665306662	-1.027961218	-1.187213095	-0.267119665	-0.368221009	0.201834687	0.206107245	-1.386492558	-1.818168383	0.759601796	1.828494733	1.062612078	0.796657716	-0.068754137	-1.085409401	-0.401993065	-2.747822477	-1.090935124	-1.103150484	1.536510762	1.05264765	-1.48306718	-0.957640315	0.316553558	-0.542346645	1.031012421	-0.090760401	0.092155941	-0.828674057	0.795340058	0.594617358	-0.399467273	0.966396257	1.153124495	-0.054248325	1.434998392	-0.108282537	2.106739301	1.315544219	0.713974998	-0.34708927	-1.460664246	1.043975244	-0.000943492	-0.102002095	-0.844698969	0.507870697	1.847532775	0.946956848	1.276080328	1.316055972	0.144388927	0.314521429	-0.742236196	0.107489597	-0.39587366	0.938806295	0.283905336	-0.786720477	-0.004372797	0.253959839	-0.939003048	0.358062418	0.284145732	0.825141719	0.605659854	1.979954385	-0.193921969	0.150438552	1.785299333	0.86674201	0.135313794	3.023209336	-0.67824642	1.232295812	0.183305751	0.398418981	-0.855633703	0.771883591	-0.154394862	-0.212129029	0.114656296	2.177501855	-0.099946573	0.958444147	1.091407882	1.071844879	-0.177393608	1.040610063	-0.937474737	0.15134134	-0.144732425	0.713808523	0.709272251	-0.622384342	-0.596264619	0.639257056	0.401662592	0.573049894	-1.294524726	-0.1474046	-1.280775433	-0.988144299	-0.58725044	-0.336420926	-0.844151098	0.272746083	-0.225785069	-0.675656811	-0.796849793	0.157359513	-0.654078995	1.285202579	-0.929211657	0.640544351	0.961542934	-1.234659014	-0.862112747	-0.191677112	-0.56345974	0.67390749	0.231834791	-0.568776831	-0.412930186	-0.570469498	0.042128702	0.097673753	-0.967999812	1.063497161
RENAL	R	-2.353881579	1.428590166	-1.535261831	-2.103062042	0.851398295	-2.698004534	-1.399403406	0.16322484	1.129253645	0.24578859	-2.370161957	1.147460307	0.753490763	-0.682243359	0.232728438	-1.901975658	0.576255181	-2.053957373	-1.781167457	-0.450676096	-1.0028149	0.572056373	0.957714101	1.712200292	-1.322162387	-1.025409295	-1.306687819	0.533623007	-1.156035177	0.009568033	-1.014977043	-1.261480975	-2.79753891	2.212166107	1.071804749	1.105977418	-0.165914638	1.675599121	1.62753815	-0.024037888	-0.053338897	-0.414977455	-0.845110177	0.03021154	-0.815789162	-0.314577403	0.395295319	-1.773876307	0.856452325	0.865505583	0.453531317	0.31527656	1.25758613	-1.130057928	1.499547393	0.260047415	-0.992550027	-0.455108912	-0.667025337	-0.393991102	1.091635587	2.324284484	0.283892239	-0.820567741	0.287942687	-1.073026757	-0.706233013	-0.449831913	0.230327186	1.643724031	-1.504529267	0.416125308	0.288381193	-0.9414287	-0.736377632	0.071817995	-0.738456027	1.67415965	0.690173566	0.456298232	-1.711364147	0.595863216	0.272472905	1.002024538	0.142553327	0.063529406	-0.797461965	-1.706645895	-0.665274618	-0.108107604	-0.880453832	0.849989029	-0.838715667	-0.765237571	0.532877834	1.509834263	-0.549107307	0.352408853	-0.360115792	-0.764012739	-0.875618064	0.563597334	-0.668929006	1.639204679	0.425352903	-0.013920817	1.491699123	0.481172343	1.070866748	1.054595105	-0.369348672	-0.387018073	-0.736391617	-0.10621618	0.78788923	0.581167012	0.269957899	0.43439579	-0.622814236	-1.341053356	0.527157162	1.714359914	-0.406140193	-0.005837708	-0.160280348	0.983526835	-0.251931481	0.23458964	0.626397742	0.393673419	0.00289581	-0.151569987	-0.831388777	-0.762517051	0.712991506	0.597260208	0.637746682	0.165840471	0.269933347	-0.712748786	0.750342978	0.521850389	0.663775164	-0.964808739	0.940548305	0.095611949	1.060226897	1.029521444	-0.541860762	0.297234609	0.329423301	-0.415320562	-0.022703915	1.904970745	-0.322148162	-1.283247612	1.332192822	0.586835479	-0.247546339	1.464510021	-0.385139403	-0.98934279	-0.792027224	-0.696750342	-1.350985875	-1.103851056	1.334309322	0.64615863	1.126057098	0.862727981	-0.874808046	-0.008768019	-0.827381388	0.60064925	-0.528943084	-0.5175718	0.805683513	1.746661711	-0.362732804	-0.268562794	-1.180236033	0.548540567	0.228600901	1.005643303	-2.104361334	1.772598827	0.603780535	-0.457008637	-0.249303075	0.080466597	0.599159122	1.635132264	0.772418003	0.337706038	-0.88752162	-0.754478376	0.144864559	0.726977145	-0.723533642	0.703215946
LEUKEMIA	L	0.75931777	-1.303890964	1.31160193	-0.761951652	-0.744788784	-1.528021789	0.743257993	-0.618406699	-1.013598011	-1.420236225	-1.21333375	-0.764353858	-0.303682783	-1.842551566	-1.173003497	-1.02715465	1.520421166	-0.753162974	-0.700694802	-1.411112434	0.678360292	-0.780829993	-0.707738958	-1.171721433	0.691010368	-1.740074664	0.549203047	1.846039659	-1.842787524	-1.05718144	-1.153644032	-1.924514241	-0.573904369	-0.036572262	2.303814403	0.624650234	-0.706296602	1.058964716	-0.381166299	-1.117449104	1.099947123	-0.687168459	-0.853428053	-0.453112606	-1.105709559	0.855817869	-0.025319616	-0.491553652	1.580859717	-0.787420428	0.452973019	-0.240997303	-1.28663041	0.319484919	-0.69671348	0.7711933	-0.275062287	-0.817334383	1.029697972	-0.429694109	-1.228383774	0.134864669	-1.158769269	-0.079082967	-0.917439344	-0.363756262	-0.215949664	-0.692672088	0.80954294	1.500871656	0.507202058	0.828347876	-0.512239167	1.159771575	-0.912911024	0.290506808	1.506668972	-0.232748258	0.764877689	-0.873663938	-0.818253501	-0.776169332	-0.369903631	0.415854804	0.547154773	1.617770313	-0.020990762	-1.132837179	-0.102759323	-0.363645421	0.681849504	-1.001074944	1.372142186	-0.315890768	1.438323081	-1.17944308	-0.743944765	-1.259305856	-0.18638557	0.676316386	0.054784094	-0.660564418	-0.529268774	-0.519044978	-0.224149178	-1.142592246	0.788909596	-1.635108984	0.738403681	-0.314797882	-0.66143273	-0.539706153	-0.385950733	-0.94676776	1.510295948	0.6692874	2.463514253	0.956353973	-0.014677628	-1.354772211	-0.164603469	0.611560207	-0.752989358	-0.730684528	-0.745524458	0.644273698	0.893531648	0.853887547	0.253105944	-0.467225236	0.998554913	-0.764126734	0.249441374	0.632215477	-0.102663064	-0.423416096	-0.136122949	-0.510689377	0.449092718	0.788671056	-0.729609613	-0.999254014	-0.262777644	1.003810383	2.629390034	-0.462810563	0.89699322	1.422571828	-0.552060008	-1.296428891	1.442794572	-1.461039009	1.03287764	-0.074922942	-1.015915635	0.084470979	0.61807977	1.688498558	-1.315804872	-1.293551876	0.421828947	-1.174038362	0.672154001	1.174926596	1.20135674	0.833835538	-1.306288411	0.849930343	-0.300877356	-1.47624373	-0.943431868	-0.677467209	1.37193728	-0.69013175	-0.116509193	0.741849658	2.671701753	-0.819786742	1.665668588	0.206895429	0.394371635	0.782094287	0.750234526	0.477775436	0.972505036	1.168505893	-0.415091772	-0.061089872	0.659062365	2.47157941	1.7430506	0.239537159	-0.372051514	0.842035986	2.325609836	0.907708189	0.33632481	0.543811059	1.075708104	0.60020088
